AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1103.0,1465.0,859.0,566.0,683.0,650.0,1523.0,3374.0,4242.0
Cash_from_Operations,2272.0,1476.0,2046.0,1578.0,1248.0,840.0,811.0,1843.0,1628.0
Diluted_EPS,0.306,-0.171,0.321,0.3,-0.173,-0.582,-1.695,-0.8320000000000001,0.462
Goodwill_Intangibles,1463.0,383.0,481.0,481.0,,,,,
LT_Debt,6964.0,4645.0,4111.0,3952.0,3736.0,4819.0,5246.0,7925.0,5582.0
Net_Income,658.0,-357.0,674.0,630.0,-360.0,-1047.0,-1953.0,-935.0,516.0
Revenue,4837.0,3512.0,4186.0,3773.0,3198.0,2594.0,2442.0,4037.0,3602.0
Shares_Diluted,2150.495,2083.075,2099.506,2098.094,2078.858,1797.897,1151.978,1123.168,1116.942
Total_Assets,30009.0,17656.0,16509.0,16811.0,13706.0,15262.0,15949.0,22345.0,20609.0
Total_Liabilities,16399.0,10429.0,8833.0,9532.0,6555.0,8182.0,8528.0,12928.0,10393.0
