AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8145.8,8095.0,6068.3,7404.3,8017.4,6641.0,7728.8,6348.2,5912.5,5798.8
Cash_from_Operations,12553.0,14385.9,15647.7,13054.0,13837.0,12134.3,13138.7,8117.6,9376.3,9196.0
Diluted_EPS,1.34,3.315,0.781,1.144,0.887,0.495,0.146,0.52,0.665,1.003
Goodwill_Intangibles,15045.2,15590.7,15407.1,15494.0,14916.5,16437.6,16994.7,19167.8,18376.9,8272.3
LT_Debt,28406.7,27293.3,31457.2,32862.8,30238.8,36002.9,34835.8,27944.6,27259.3,22745.5
Net_Income,4243.6,10721.8,2610.6,3774.0,2929.0,1634.0,481.9,1738.0,2304.1,3654.4
Revenue,47055.6,46285.9,46788.5,56129.4,57848.9,56925.4,54350.0,44311.5,42353.7,38495.4
Shares_Diluted,3166.25,3234.487,3343.128,3300.211,3301.74,3303.452,3289.9,3343.45,3462.7,3462.7
Total_Assets,90160.5,94147.3,90547.7,85359.3,79636.3,82811.7,84418.2,64279.8,63828.3,50223.3
Total_Liabilities,69332.1,72436.8,76591.0,75446.2,68715.5,71992.9,72777.4,58713.1,54622.0,40311.7
