AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.5,1.0,0.1,0.1,0.3,0.1,0.8
Cash_from_Operations,-111.5,-111.7,-75.9,-72.9,-64.6,-80.8,-44.9
Diluted_EPS,-9.738,-3.271,-4.645,-2.812,1.219,0.481,-5.958
LT_Debt,0.0,0.0,0.0,18.8,15.9,21.7,28.8
Net_Income,-419.5,-123.9,-126.8,-69.7,26.1,8.6,-80.9
Revenue,3.6,0.0,9.8,28.9,27.2,28.9,33.0
Shares_Diluted,43.078,37.884,27.301,24.785,21.449,17.855,13.571
Total_Assets,414.3,648.3,417.6,231.5,305.8,202.8,112.5
Total_Liabilities,169.2,125.5,116.1,110.7,123.1,147.6,94.1
