AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,606.8,229.8,255.7,461.6,714.6,724.4,645.4,600.8
Cash_from_Operations,331.3,255.5,344.2,464.2,678.8,910.0,1046.2,716.9
Diluted_EPS,-6.42,-6.507,-4.627,-1.503,8.36,-36.691,1.908,-2.699
Goodwill_Intangibles,5283.8,5350.3,5384.6,5423.1,5465.4,5513.9,9739.5,9807.7
LT_Debt,15.3,14481.6,14028.4,14112.1,14198.1,14611.4,14619.2,15263.0
Net_Income,-911.7,-913.6,-599.6,-178.7,990.2,-3933.3,222.6,-265.9
Revenue,1913.1,2061.5,2161.2,2148.6,2188.0,2352.5,2472.4,2603.6
Shares_Diluted,142.0,140.4,129.6,118.9,118.5,107.2,116.7,98.5
Total_Assets,12797.7,11804.4,12241.5,12610.0,12942.0,12253.6,16326.4,16589.7
Total_Liabilities,18719.2,16804.2,16338.5,16417.9,16576.2,16903.2,17102.7,17565.0
