AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,63.7,45.8,0.8,0.1,0.1,0.1,0.1,0.1,0.1
Cash_from_Operations,6.1,5.6,1.9,0.3,2.0,0.4,0.5,-1.4,0.7
Diluted_EPS,0.53,-0.444,0.203,0.034,0.205,0.062,-0.06,-0.539,0.135
Goodwill_Intangibles,36.4,45.8,,,,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,114.6,-5.3,1.9,0.3,1.9,0.6,-0.4,-2.8,0.7
Revenue,28.5,14.3,0.6,6.6,8.1,7.1,7.1,6.3,8.8
Shares_Diluted,14.9825,11.8402,9.5819,9.6025,9.4499,9.3327,5.9885,5.2589,5.464
Total_Assets,85.0,117.7,8.6,5.8,8.1,6.2,5.2,2.6,5.5
Total_Liabilities,43.1,26.7,2.7,1.9,1.2,1.2,1.0,1.1,1.3
