AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,33.9,13.2,12.6,13.9,9.9,3.1,2.8,2.3,0.8,0.5
Cash_from_Operations,-132.2,-80.5,-42.9,-14.2,-31.7,-9.8,-3.9,-25.4,-20.7,-17.4
Diluted_EPS,-0.582,-0.387,-0.207,-0.168,-0.147,-0.046,-0.129,-0.041,-0.219,-0.2
Goodwill_Intangibles,69.5,85.1,44.0,46.0,48.6,58.5,58.6,56.9,60.4,41.7
LT_Debt,11.8,13.9,15.2,17.3,5.1,6.2,6.4,6.7,9.2,10.8
Net_Income,-173.5,-114.2,-51.4,-39.1,-27.3,-8.0,-21.1,-5.8,-27.9,-20.0
Revenue,83.8,104.5,103.9,105.7,96.6,121.3,85.3,56.5,68.7,61.3
Shares_Diluted,298.0933,295.2934,248.481,232.8207,185.8366,176.2703,163.4497,140.3936,127.3858,100.0305
Total_Assets,1247.1,1440.9,975.6,340.3,346.1,177.7,183.4,161.3,127.9,120.2
Total_Liabilities,88.2,112.7,74.7,90.1,63.5,57.8,58.6,46.9,46.0,48.6
