AAII_YR_DATA,04/30/2022,05/01/2021,05/02/2020,04/27/2019,04/28/2018,04/29/2017,04/30/2016,05/02/2015,05/03/2014
Capital_Expenditures,43.5,37.2,36.2,46.4,42.8,34.7,50.8,48.5,38.3
Cash_from_Operations,2.1,32.9,-8.7,121.8,60.0,68.0,83.1,17.7,65.8
Diluted_EPS,-1.329,-2.815,-0.797,-0.515,-5.401,0.115,0.002,0.397,0.728
Goodwill_Intangibles,134.3,155.6,179.8,199.7,268.4,539.4,480.6,670.5,482.5
LT_Debt,185.7,127.6,99.7,33.5,96.4,59.6,0.0,0.0,0.0
Net_Income,-68.9,-139.8,-38.3,-24.4,-252.6,5.4,0.1,19.1,35.1
Revenue,1531.4,1433.9,1851.1,2034.6,2203.6,1874.4,1808.0,1773.0,1747.9
Shares_Diluted,51.797,49.669,48.013,47.306,46.763,46.763,46.479,48.2,48.2
Total_Assets,1071.6,1031.1,1156.4,946.2,1039.2,1299.8,1071.7,1090.7,1143.8
Total_Liabilities,843.2,738.1,738.7,495.6,571.2,586.1,363.3,364.0,719.2
