AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.8,2.6,11.5,1.9,2.6,4.7,2.8,1.5,4.1
Cash_from_Operations,80.5,58.3,66.2,27.7,9.2,26.0,40.4,21.6,17.3
Diluted_EPS,0.849,0.648,0.518,0.275,0.007,0.388,0.406,0.297,0.27399999999999997
Goodwill_Intangibles,343.3,363.6,228.7,462.7,223.7,102.0,97.6,104.0,102.5
LT_Debt,79.0,98.7,58.9,68.6,92.1,14.8,13.1,15.2,15.0
Net_Income,47.2,33.8,26.2,13.8,0.4,19.3,20.0,14.5,11.6
Revenue,461.0,382.9,325.7,289.7,269.2,216.2,185.6,157.5,135.4
Shares_Diluted,55.59,52.159,50.653,50.106,49.926,49.78,49.327,48.637,42.316
Total_Assets,715.0,714.2,452.4,378.9,373.6,257.9,242.3,233.2,222.4
Total_Liabilities,308.4,332.5,228.6,176.4,173.6,64.3,61.3,55.6,52.7
