AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,3.2,1.1,0.3,1.7,
Cash_from_Operations,228.4,209.2,130.1,153.5,
Diluted_EPS,7.699,2.26,1.339,1.28,0.691
Goodwill_Intangibles,60.9,13.3,14.7,16.4,
LT_Debt,297.3,148.1,147.7,2.1,0.0
Net_Income,184.2,252.7,146.9,140.4,75.8
Revenue,595.1,664.1,336.4,326.0,174.8
Shares_Diluted,23.9284,111.8321,109.6996,109.6996,109.6996
Total_Assets,1154.8,846.3,426.0,273.6,
Total_Liabilities,1075.7,774.5,239.9,99.1,
