AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.6,1.2,1.2,1.2,1.0,0.9,1.4,3.0,2.0,1.6
Cash_from_Operations,1.2,1.3,9.3,8.0,2.9,1.1,5.4,0.7,4.4,4.1
Diluted_EPS,-0.23,-0.007,-0.202,-0.124,-0.08,-0.025,-0.126,-0.567,0.071,-0.06
Goodwill_Intangibles,77.3,85.1,91.7,95.8,103.0,47.6,56.7,62.5,62.2,56.9
LT_Debt,43.0,45.1,46.3,46.9,54.8,9.0,11.4,16.4,16.4,19.8
Net_Income,-9.5,-0.3,-7.8,-4.7,-2.9,-0.9,-4.3,-19.0,2.4,-1.8
Revenue,113.3,118.9,102.1,116.2,120.8,77.4,104.5,108.7,108.7,105.2
Shares_Diluted,41.413,40.343,38.64,37.814,36.453,34.753,34.2115,33.593,33.2366,30.384
Total_Assets,145.4,162.3,156.3,164.9,168.6,109.4,107.8,120.0,135.9,135.5
Total_Liabilities,73.1,78.9,79.6,83.2,85.9,28.5,35.6,42.5,40.4,41.0
