AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.1,4.9,6.9,2.7,2.0,1.5,1.1,0.1,44.8
Cash_from_Operations,19.7,19.3,0.6,-5.1,-4.5,-1.4,-0.9,-4.6,152.4
Diluted_EPS,0.183,0.074,-0.124,-0.288,-0.208,-0.031,-0.152,-0.35600000000000004,-0.275
Goodwill_Intangibles,7.9,8.1,12.6,19.0,17.2,6.8,,,1188.7
LT_Debt,6.0,10.7,7.1,5.7,1.0,1.5,2.1,4.1,1617.9
Net_Income,10.6,3.7,-5.6,-11.3,-6.6,-0.8,-3.8,-6.6,-33.0
Revenue,122.0,104.9,119.1,70.2,58.5,39.6,20.7,13.7,473.4
Shares_Diluted,57.6244,49.7202,45.287,39.1345,31.5891,25.3845,25.0905,18.4893,119.9
Total_Assets,149.8,72.4,69.4,67.6,41.4,32.1,11.9,7.0,3395.0
Total_Liabilities,36.8,40.4,53.8,57.5,27.0,29.3,13.7,8.5,2299.0
