AAII_YR_DATA,04/24/2022,04/25/2021,04/26/2020,04/28/2019,04/29/2018,04/30/2017,04/24/2016,04/26/2015
Capital_Expenditures,1664.5,1222.2,1408.2,1145.1,1169.3,994.1,905.7,634.5
Cash_from_Operations,3944.9,4086.6,3720.7,3083.6,2163.1,1925.5,1887.9,1714.5
Diluted_EPS,2.523,2.445,2.093,1.623,1.474,1.062,1.048,0.8170000000000001
Goodwill_Intangibles,6781.6,6663.2,6056.6,6627.5,6965.0,3735.6,3285.0,3025.4
LT_Debt,9013.1,8075.3,9781.5,5640.7,8861.4,3101.7,2808.9,3046.9
Net_Income,2683.3,2705.5,2353.6,1833.9,1670.6,1208.9,1193.5,929.3
Revenue,62809.9,45760.1,54132.4,59117.6,51394.4,37904.5,34144.6,34529.9
Shares_Diluted,1063.5,1106.7,1124.5,1130.11,1133.756,1138.586,1138.39,1137.422
Total_Assets,29591.6,28394.5,25679.5,22607.7,23159.2,14185.6,12264.8,11028.4
Total_Liabilities,17154.0,16213.6,15612.9,13684.5,15598.8,8176.0,7223.7,7139.3
