AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,181.2,215.7,434.2,525.2,491.0,227.6,193.5,206.5,251.9
Cash_from_Operations,538.4,454.7,559.6,771.5,647.0,407.6,377.6,318.4,223.0
Diluted_EPS,0.05,-4.963,-4.314,-0.515,3.206,3.059,3.018,1.846,1.23
Goodwill_Intangibles,881.0,966.4,1563.6,2252.9,2866.8,182.5,154.4,155.0,156.4
LT_Debt,3168.2,3459.6,3616.3,3686.8,3969.3,1400.9,1375.7,1504.6,1559.1
Net_Income,5.7,-561.3,-484.5,-57.5,329.6,235.2,230.3,140.1,92.6
Revenue,5156.6,4710.8,6530.9,7270.4,6266.0,3948.0,3903.1,3696.0,3207.3
Shares_Diluted,114.1,113.1,112.3,111.6,102.8,76.9,76.3,75.9,75.3
Total_Assets,5635.7,5916.3,6644.6,7510.7,7882.8,3423.9,3202.7,3240.4,3027.5
Total_Liabilities,5177.9,5545.8,5667.0,6026.8,6346.8,2918.1,2901.2,3127.0,2987.0
