AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,620.0,480.3,217.6,232.2,244.8,181.2,125.2,133.9,109.0,107.4
Cash_from_Operations,223.7,318.9,365.0,339.1,357.3,210.0,218.2,219.2,187.8,164.4
Diluted_EPS,0.895,-1.257,0.469,-0.294,-0.731,1.07,0.286,-0.018,0.346,0.763
Goodwill_Intangibles,983.2,1097.7,1159.2,1209.9,1275.7,1344.8,788.5,808.1,877.3,683.6
LT_Debt,2129.5,2118.9,1932.7,2250.7,2303.6,2311.5,1376.8,1377.9,1341.3,1212.1
Net_Income,100.0,-109.8,34.1,-20.8,-51.6,64.6,14.4,-0.9,14.5,30.3
Revenue,1191.3,1282.2,1304.0,1336.5,1399.1,1059.6,743.2,775.7,635.7,601.6
Shares_Diluted,111.754,87.293,72.752,70.837,70.613,60.373,50.301,50.176,41.99800000000001,39.764
Total_Assets,3887.1,3712.7,3507.3,3390.3,3535.3,3719.1,2092.8,2138.5,2211.8,1747.4
Total_Liabilities,2849.3,2883.4,3124.8,3049.4,3125.5,3150.8,1921.8,1892.9,1885.8,1599.5
