AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2008,12/31/2007
Capital_Expenditures,,,,,,0.1,0.2
Cash_from_Operations,-0.1,-0.1,-0.1,-0.1,-0.1,-7.2,-6.9
Diluted_EPS,-0.001,-0.001,-0.001,-0.001,-0.001,-0.301,-0.274
Goodwill_Intangibles,,,,,,1.3,1.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Net_Income,-0.2,-0.2,-0.2,-0.1,-0.1,-9.6,-8.1
Revenue,,0.0,0.0,,,0.4,0.4
Shares_Diluted,202.3087,202.3087,202.3087,202.3087,202.3087,32.0124,29.5792
Total_Assets,0.1,0.2,0.3,0.4,0.5,5.3,5.6
Total_Liabilities,0.8,0.7,0.7,0.6,0.6,3.3,0.7
