AAII_YR_DATA,12/31/2022,12/31/2021,01/03/2021,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017
Capital_Expenditures,9.8,22.4,34.4,,10.2,,1.2,,1.9
Cash_from_Operations,78.5,81.7,101.5,-0.3,33.7,,18.8,,20.8
Diluted_EPS,1.304,2.693,0.548,,0.871,0.031,0.464,,0.322
Goodwill_Intangibles,186.3,41.3,37.2,657.5,36.7,,36.8,,36.2
LT_Debt,341.3,83.2,30.1,355.3,30.1,0.0,31.4,0.0,32.9
Net_Income,48.6,100.6,18.9,,26.3,0.2,16.7,,11.6
Revenue,641.2,559.4,404.5,2388.4,171.9,,129.1,,80.8
Shares_Diluted,37.277,37.337,34.383,,30.2,,35.9232,,35.9232
Total_Assets,631.5,295.6,245.9,2811.4,99.7,,81.2,,71.7
Total_Liabilities,570.4,223.6,194.6,2184.2,84.4,,76.7,,61.8
