AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,31.8,65.0,80.6,50.6,24.9,43.1,53.8,34.2
Cash_from_Operations,-13.2,17.7,182.8,84.8,62.6,51.2,60.5,18.5
Diluted_EPS,0.516,0.073,0.941,0.67,-0.25,0.725,0.99,0.8220000000000001
Goodwill_Intangibles,294.9,300.0,314.9,383.0,286.1,252.3,151.0,153.0
LT_Debt,791.5,798.9,806.1,726.5,557.2,466.1,298.3,267.5
Net_Income,42.8,-23.3,80.1,35.6,-20.8,64.1,86.1,71.9
Revenue,959.0,1014.5,1074.7,996.4,1145.3,1075.3,1111.6,1188.6
Shares_Diluted,83.024,82.891,85.085,85.156,83.298,88.433,86.92,87.49700000000001
Total_Assets,1960.9,1834.6,1866.1,1682.2,1283.8,1225.4,1091.6,1008.2
Total_Liabilities,1531.0,1474.2,1489.4,1337.4,1036.7,908.9,767.2,746.7
