AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3315.0,2115.0,1961.0,2652.0,1971.0,1410.0,2813.0,6353.0,7215.0,5286.0
Cash_from_Operations,5139.0,7715.0,3017.0,1482.0,3863.0,4666.0,3737.0,3220.0,5631.0,6139.0
Diluted_EPS,2.385,2.901,0.408,-0.165,1.782,1.247,-3.154,-11.309,-1.259,2.642
Goodwill_Intangibles,416.0,412.0,401.0,436.0,398.0,307.0,305.0,316.0,334.0,2296.0
LT_Debt,9583.0,9078.0,9677.0,9821.0,11124.0,11815.0,14795.0,19675.0,18371.0,20394.0
Net_Income,3461.0,4299.0,596.0,-239.0,2598.0,1813.0,-4157.0,-12236.0,-1308.0,2658.0
Revenue,22780.0,22845.0,14198.0,14402.0,18628.0,16403.0,14830.0,14607.0,20001.0,20921.0
Shares_Diluted,1451.0,1482.0,1461.0,1451.0,1458.0,1454.0,1318.0,1082.0,1039.0,1006.0
Total_Assets,51093.0,48022.0,42144.0,40809.0,42216.0,37302.0,37317.0,46577.0,58674.0,63473.0
Total_Liabilities,35538.0,34042.0,31970.0,31511.0,32418.0,29325.0,31266.0,38749.0,40387.0,42539.0
