AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,570.0,525.0,410.0,532.0,590.0,684.0,660.0,689.0,720.0,578.0
Cash_from_Operations,1296.0,2176.0,1500.0,1230.0,1229.0,1264.0,1203.0,1225.0,1479.0,1262.0
Diluted_EPS,-27.174,28.347,16.983,18.193,-2.723,4.704,11.503,9.83,8.166,10.235
Goodwill_Intangibles,6478.0,4466.0,4690.0,4665.0,4747.0,5709.0,5508.0,5684.0,5610.0,3426.0
LT_Debt,7363.0,4929.0,5059.0,4140.0,4046.0,4392.0,3876.0,3470.0,3544.0,1846.0
Net_Income,-1519.0,1783.0,1075.0,1168.0,-183.0,350.0,888.0,783.0,650.0,827.0
Revenue,19724.0,21985.0,19456.0,20419.0,21037.0,21253.0,20718.0,20891.0,19872.0,18769.0
Shares_Diluted,55.9,62.9,63.3,64.2,67.2,74.4,77.2,79.7,79.6,80.8
Total_Assets,17124.0,20285.0,20436.0,18881.0,18347.0,20038.0,19153.0,19010.0,20002.0,15544.0
Total_Liabilities,14788.0,15439.0,16551.0,15686.0,16056.0,15840.0,14380.0,14267.0,15117.0,10620.0
