AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,27.2,38.5,38.9,22.4,30.0,27.4,38.1,45.6
Cash_from_Operations,251.7,449.9,415.4,378.3,435.5,351.1,325.7,248.2
Diluted_EPS,2.908,1.334,1.727,0.732,1.137,1.188,0.299,0.131
Goodwill_Intangibles,4661.6,4927.5,4804.0,2917.4,2923.3,2955.2,3053.3,
LT_Debt,2621.7,2362.6,2121.9,1465.1,1284.2,1379.0,1506.8,0.0
Net_Income,452.5,207.9,264.1,108.8,168.5,182.3,45.8,20.0
Revenue,1551.9,1475.2,1238.5,1177.2,1114.0,1051.6,1026.0,930.7
Shares_Diluted,155.6,155.8,152.9,148.6,148.2,153.4,153.0,152.7
Total_Assets,5831.6,6350.9,6090.5,3962.8,3653.4,3655.9,3762.0,
Total_Liabilities,3258.3,4260.5,3462.8,2064.3,1866.9,1947.1,2886.3,
