AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,752.4,464.9,236.0,131.8,139.1,29.0,0.1,0.0,0.2
Cash_from_Operations,76.3,433.3,345.5,80.7,-31.1,-37.5,-9.4,-6.2,-2.7
Diluted_EPS,,,,,,,,-3.15,-1.744
Goodwill_Intangibles,,,,,0.0,30.5,30.5,0.0,
LT_Debt,1137.4,730.7,731.9,274.6,218.2,38.7,0.0,0.0,0.0
Net_Income,,,,,,,,-7.0,-3.8
Revenue,,,,,,,,,
Shares_Diluted,304.0016,333.7347,218.412,112.0015,92.3411,31.2526,5.3486,2.2214,2.2034
Total_Assets,5208.8,5358.7,3611.0,1133.7,1002.0,656.9,121.5,2.5,7.1
Total_Liabilities,2030.5,1866.7,1654.4,589.3,468.8,173.9,32.0,0.2,0.2
