AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,21.1,54.4,100.5,64.0,10.3,79.1,0.0,
Cash_from_Operations,-43.6,123.9,384.8,180.0,-109.8,50.6,,
Diluted_EPS,-2.702,-22.359,218.285,-4.74,-69.547,-217.623,-32.396,-335.445
Goodwill_Intangibles,7.4,29.5,29.5,29.5,29.5,29.5,,
LT_Debt,0.0,456.9,503.2,1116.4,1188.7,1276.2,972.5,1076.6
Net_Income,-37.8,-72.9,681.6,-25.9,-370.1,-1158.1,-172.4,-1785.1
Revenue,262.9,776.6,1543.3,1466.1,532.2,1375.3,2368.4,1925.5
Shares_Diluted,13.99,3.2604,3.1225,5.4637,5.3216,5.3216,5.3216,5.3216
Total_Assets,315.0,639.3,743.7,831.0,616.8,907.4,1902.3,1871.0
Total_Liabilities,48.4,601.6,636.8,1299.5,1286.0,1388.1,,
