AAII_YR_DATA,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016
Capital_Expenditures,88.8,77.4,88.6,77.2,114.2,105.1,93.7
Cash_from_Operations,339.1,359.9,288.4,250.8,382.3,314.9,350.0
Diluted_EPS,2.62,2.626,-1.322,2.909,3.32,1.953,2.482
Goodwill_Intangibles,2233.6,2408.7,2014.5,2987.9,1983.7,1909.5,1900.8
LT_Debt,768.3,809.1,765.6,478.8,360.0,365.0,605.0
Net_Income,148.3,148.3,-74.3,168.3,192.2,113.6,145.8
Revenue,2082.9,1941.5,1831.5,1800.1,1796.1,1718.5,1727.0
Shares_Diluted,56.598,56.461,56.209,57.84,57.888,58.199,58.734
Total_Assets,3361.7,3446.4,3168.8,2948.8,2839.5,2606.2,2921.1
Total_Liabilities,2219.4,2355.1,2235.2,1767.4,1648.9,1603.1,1884.0
