AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,100.1,54.1,52.6,57.9,40.9,37.7,15.4,19.5,16.7,7.3
Cash_from_Operations,240.2,189.3,31.1,204.3,184.4,131.0,108.8,81.7,79.4,66.9
Diluted_EPS,1.176,0.51,-0.187,1.408,1.004,0.42,0.496,0.188,0.373,0.258
Goodwill_Intangibles,1119.8,429.5,444.9,461.7,433.8,412.6,430.8,450.6,472.1,460.5
LT_Debt,1978.5,1740.5,1751.8,1687.8,1160.1,696.6,702.0,479.8,375.9,173.8
Net_Income,99.4,42.8,-15.0,117.7,88.0,33.1,21.5,18.5,36.8,25.4
Revenue,936.8,587.0,406.6,688.8,572.9,429.9,378.2,330.5,279.8,211.0
Shares_Diluted,84.544,83.894,80.303,83.619,87.675,78.972,43.305,98.7097,98.7097,98.7097
Total_Assets,2854.6,2016.0,1849.7,1717.2,1353.4,1092.5,1001.4,699.2,602.0,562.1
Total_Liabilities,3053.6,2661.3,2555.6,2423.6,1728.0,1212.0,1132.2,714.6,456.5,246.4
