AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1599.8,577.3,484.3,140.0,105.5,1823.1,321.7,316.8,33.9
Cash_from_Operations,433.9,299.0,278.8,262.3,248.6,225.8,186.2,146.1,120.6
Diluted_EPS,3.172,2.129,2.465,1.97,1.382,1.309,2.107,1.778,2.3569999999999998
Goodwill_Intangibles,30.5,21.9,19.4,17.5,16.5,41.3,1.3,2.2,1.1
LT_Debt,2784.4,2193.2,1958.1,1714.1,1726.8,1653.6,827.6,801.1,626.3
Net_Income,249.3,151.6,258.7,206.6,96.4,85.2,112.5,88.5,74.1
Revenue,788.6,616.8,574.7,550.9,529.8,462.6,366.6,326.1,273.5
Shares_Diluted,78.608,71.178,104.968,104.842,69.7345,65.1101,53.4011,49.7862,31.45300000000001
Total_Assets,6556.6,4727.8,4233.0,3892.2,3876.8,3858.0,2118.8,1854.8,1561.9
Total_Liabilities,3177.6,2349.8,2100.1,1834.5,1848.5,1769.5,916.5,878.9,691.2
