AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,109.0,52.2,52.8,80.5,82.2,102.6,64.1,62.8,61.3,52.8
Cash_from_Operations,297.9,226.8,239.6,345.0,33.1,127.0,173.3,196.3,241.5,149.4
Diluted_EPS,1.177,0.82,0.469,0.533,0.703,0.727,0.947,0.424,0.6,0.636
Goodwill_Intangibles,675.6,715.1,437.3,459.3,492.1,100.1,59.7,61.3,66.5,116.7
LT_Debt,733.9,742.9,486.1,559.1,650.2,166.5,188.7,250.6,0.0,0.0
Net_Income,145.5,103.9,60.6,70.3,98.9,105.5,136.3,66.9,108.2,118.0
Revenue,7250.0,5634.7,5748.1,5888.3,6633.2,6142.7,6016.5,5639.2,5631.3,5796.1
Shares_Diluted,123.6,126.7,129.1,131.8,140.6,145.2,143.9,157.9,180.4,185.4
Total_Assets,5628.0,4666.9,3664.1,3560.7,3737.7,2964.2,2822.3,2612.0,2583.6,2638.9
Total_Liabilities,3950.3,3203.9,2255.1,2204.5,2405.4,1594.0,1583.5,1521.0,1188.7,1236.9
