AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3380.0,3523.0,3299.0,2442.0,2338.0,2195.0,2131.0,1969.0,1859.0,1424.0
Cash_from_Operations,2263.0,1661.0,1727.0,2170.0,2170.0,2118.0,2117.0,2031.0,1565.0,1693.0
Diluted_EPS,4.139,3.843,3.502,3.351,3.316,2.142,2.683,2.586,2.398,1.182
Goodwill_Intangibles,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,433.0
LT_Debt,13685.0,12562.0,11078.0,8915.0,7859.0,7094.0,6595.0,6880.0,6085.0,5504.0
Net_Income,1074.0,990.0,871.0,828.0,815.0,523.0,653.0,630.0,586.0,289.0
Revenue,7957.0,6394.0,5794.0,5910.0,6291.0,6174.0,6076.0,6098.0,6053.0,5838.0
Shares_Diluted,259.5,257.6,248.7,247.1,245.8,244.2,243.4,243.6,244.4,244.5
Total_Assets,37904.0,35735.0,32030.0,28933.0,27215.0,25945.0,24699.0,23640.0,22289.0,21042.0
Total_Liabilities,27396.0,26035.0,23092.0,20874.0,19584.0,18761.0,17596.0,16694.0,15576.0,14498.0
