AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,17.7,4.9,5.9,17.2,5.0,6.0,1.4,1.5
Cash_from_Operations,83.3,110.7,114.6,116.3,96.8,103.5,109.3,87.5
Diluted_EPS,-3.477,1.831,1.258,0.807,1.16,1.232,1.337,1.102
Goodwill_Intangibles,297.4,63.4,83.6,138.6,75.8,79.1,89.6,100.2
LT_Debt,4244.5,646.1,645.6,1357.9,462.2,799.4,64.3,64.6
Net_Income,-226.9,119.4,81.9,52.5,74.4,80.1,86.9,71.6
Revenue,388.2,219.9,254.6,229.2,162.5,156.5,153.3,147.9
Shares_Diluted,65.248,65.211,65.114,65.055,64.139,65.0,65.0,65.0
Total_Assets,5676.2,1908.6,1915.7,2454.9,1534.6,1411.7,1422.3,1443.2
Total_Liabilities,4885.4,870.5,912.6,1459.2,506.3,849.5,109.2,109.0
