AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015
Capital_Expenditures,1.6,4.6,2.6,1.5,,,,,
Cash_from_Operations,-12.6,-34.4,-7.9,-6.0,0.0,-0.1,0.0,0.0,-0.2
Diluted_EPS,-26.304,-3.065,-7.217,-2.28,-0.551,-2.315,-0.061,-0.018,-0.015
Goodwill_Intangibles,17.7,152.2,1.4,1.2,,,,,
LT_Debt,1.5,18.2,0.8,0.9,0.0,0.0,0.0,0.0,0.0
Net_Income,-188.9,-17.8,-28.7,-7.3,-0.1,-0.1,0.0,0.0,0.0
Revenue,54.3,34.1,15.9,9.1,,,,,
Shares_Diluted,7.181,5.796,3.9766,3.1978,0.2226,0.054,0.2583,2.5826,2.5826
Total_Assets,60.7,287.4,38.1,30.9,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,38.0,86.2,27.0,6.2,0.3,,,,
