AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,2.8,2.0,2.0,2.0,0.6,1.2,1.9,3.3,5.5
Cash_from_Operations,28.7,50.6,47.6,38.0,27.0,18.5,1.0,6.1,18.4
Diluted_EPS,-0.097,0.427,0.339,1.184,0.319,-0.268,-0.43,-0.45,-3.363
Goodwill_Intangibles,170.8,177.0,108.9,117.7,70.9,60.2,66.2,75.1,86.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,59.6
Net_Income,-5.2,23.6,18.1,62.5,15.9,-12.2,-19.4,-20.0,-146.4
Revenue,582.1,578.5,490.3,455.2,404.4,299.8,297.7,282.1,282.5
Shares_Diluted,54.339,55.129,53.387,52.754,49.872,45.594,45.197,44.45399999999999,43.528
Total_Assets,419.9,449.5,358.4,324.6,220.3,174.3,193.1,205.2,276.8
Total_Liabilities,133.9,154.4,102.5,101.8,72.0,56.2,68.3,69.6,131.7
