AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,12.8,8.9,4.7,8.0,10.8,3.7,4.3,3.9,12.6,4.1
Cash_from_Operations,10.8,18.9,43.2,34.8,32.0,-17.2,-36.9,-14.8,-16.2,10.4
Diluted_EPS,-0.105,-0.054,0.631,0.658,0.33,0.124,-0.103,-1.199,-0.035,-0.4270000000000001
Goodwill_Intangibles,43.8,44.1,44.5,45.0,45.9,49.2,54.9,60.6,86.8,92.7
LT_Debt,0.0,0.0,0.0,4.0,8.1,12.6,16.9,21.5,26.3,31.3
Net_Income,-5.9,-3.0,35.1,36.9,18.4,6.8,-5.3,-52.3,-1.5,-17.9
Revenue,239.8,215.0,166.1,257.3,266.4,282.8,279.6,197.5,235.1,234.9
Shares_Diluted,56.592,56.4011,55.5835,56.031,55.7526,54.852,51.9705,43.6553,42.4445,41.9609
Total_Assets,385.4,367.7,412.2,391.8,394.7,391.6,383.2,370.8,364.9,368.8
Total_Liabilities,141.3,119.4,161.8,138.2,155.7,173.2,173.4,192.8,139.8,142.7
