AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,,
Institutional_Ownership,12.0,11.8,3.6,6.3,6.6,0.0
Net_Insider_Purchases,,,,,,
No_of_Employees,309.0,272.0,272.0,197.0,197.0,288.0
No_of_Institutions,17.0,21.0,13.0,8.0,7.0,1.0
