AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021
Insider_Ownership,,
Institutional_Ownership,0.8,0.7
Net_Insider_Purchases,,
No_of_Employees,50.0,43.0
No_of_Institutions,5.0,2.0
