AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021
Insider_Ownership,0.1,0.0
Institutional_Ownership,22.2,20.6
Net_Insider_Purchases,2.0,1.0
No_of_Employees,0.0,0.0
No_of_Institutions,38.0,35.0
