AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,,2.3,0.0,2.3,2.3,2.3
Institutional_Ownership,6.4,4.8,5.3,7.1,12.4,12.6
Net_Insider_Purchases,0.0,-136.0,-110.0,-187.0,-138.0,-138.0
No_of_Employees,243.0,243.0,243.0,243.0,243.0,243.0
No_of_Institutions,12.0,13.0,12.0,20.0,22.0,22.0
