AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
Insider_Ownership,4.4,4.4,4.4,4.4,4.4,4.4
Institutional_Ownership,0.0,0.0,0.0,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,64.0,64.0,64.0,64.0,53.0,53.0
No_of_Institutions,1.0,1.0,1.0,0.0,0.0,0.0
