AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,,1.0,,
Institutional_Ownership,22.3,21.9,20.2,20.3,20.3
Net_Insider_Purchases,0.0,0.0,10.0,0.0,0.0
No_of_Employees,550.0,550.0,550.0,455.0,455.0
No_of_Institutions,100.0,101.0,97.0,101.0,103.0
