AAII_KEY_STATISTICS_DATA,04/30/2022,01/31/2022,07/31/2021,04/30/2021,01/31/2021,07/31/2020,04/30/2020
Insider_Ownership,29.2,29.1,1.9,3.2,43.1,49.9,
Institutional_Ownership,9.0,9.0,17.8,2.4,1.6,2.0,2.6
Net_Insider_Purchases,84.0,-41.0,525.0,1064.0,528.0,239.0,0.0
No_of_Employees,70.0,4.0,4.0,4.0,4.0,4.0,4.0
No_of_Institutions,41.0,39.0,33.0,13.0,1.0,1.0,1.0
