AAII_KEY_STATISTICS_DATA,03/31/2023,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.6,1.2,2.1,2.5
Institutional_Ownership,39.4,37.8,36.0,32.9
Net_Insider_Purchases,-1.0,-3.0,42.0,15.0
No_of_Employees,667.0,828.0,994.0,994.0
No_of_Institutions,140.0,118.0,116.0,116.0
