AAII_KEY_STATISTICS_DATA,06/30/2020,03/31/2020
Insider_Ownership,,
Institutional_Ownership,54.7,54.5
Net_Insider_Purchases,,
No_of_Employees,6435.0,6435.0
No_of_Institutions,244.0,220.0
