AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,1.2,1.2,0.4,1.2,1.2,1.0,0.7
Institutional_Ownership,,,,,,98.0,93.7
Net_Insider_Purchases,-13.0,-40.0,-40.0,109.0,-19351.0,-19576.0,-6369.0
No_of_Employees,4000.0,4000.0,4000.0,4020.0,4020.0,4020.0,4150.0
No_of_Institutions,436.0,445.0,380.0,376.0,343.0,317.0,283.0
