AAII_KEY_STATISTICS_DATA,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,,,
Institutional_Ownership,18.2,19.0,19.0
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,7.0,7.0,7.0
No_of_Institutions,1.0,2.0,2.0
