AAII_KEY_STATISTICS_DATA,07/03/2022,04/03/2022,10/03/2021,06/27/2021,03/28/2021,12/27/2020,06/28/2020
Insider_Ownership,1.8,1.8,2.5,0.1,0.1,0.2,0.1
Institutional_Ownership,71.0,70.0,71.0,70.8,71.1,71.1,70.4
Net_Insider_Purchases,259.0,235.0,288.0,18.0,18.0,128.0,-42.0
No_of_Employees,383000.0,383000.0,383000.0,349000.0,349000.0,349000.0,346000.0
No_of_Institutions,2759.0,2900.0,2841.0,2823.0,2790.0,2729.0,2500.0
