AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020
Insider_Ownership,0.1,0.1
Institutional_Ownership,55.9,55.8
Net_Insider_Purchases,-386.0,-386.0
No_of_Employees,2.0,
No_of_Institutions,26.0,14.0
