AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,4.0,4.0
Institutional_Ownership,5.2,0.0
Net_Insider_Purchases,66.0,66.0
No_of_Employees,4.0,4.0
No_of_Institutions,1.0,0.0
