AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.6,2.7,2.4,3.0,2.9
Institutional_Ownership,27.9,32.7,38.3,46.7,46.8
Net_Insider_Purchases,238.0,276.0,287.0,189.0,164.0
No_of_Employees,67.0,67.0,67.0,77.0,77.0
No_of_Institutions,102.0,123.0,99.0,82.0,83.0
