AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,18.8,17.6,17.4,19.6,2.1,16.1,21.8
Institutional_Ownership,12.6,13.0,12.5,12.7,12.5,16.9,21.4,21.5
Net_Insider_Purchases,0.0,-1379.0,50.0,649.0,810.0,-268.0,675.0,-189.0
No_of_Employees,326.0,326.0,326.0,326.0,326.0,326.0,530.0,530.0
No_of_Institutions,30.0,34.0,29.0,34.0,29.0,37.0,42.0,44.0
