AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,0.0,0.0
Net_Insider_Purchases,,
No_of_Employees,3583.0,3583.0
No_of_Institutions,0.0,0.0
