AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,9.2,34.3,37.0,11.9,13.5,9.8
Net_Insider_Purchases,,,,,,
No_of_Employees,1835.0,3470.0,3470.0,2258.0,2258.0,2258.0
No_of_Institutions,73.0,81.0,75.0,81.0,63.0,61.0
