AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022,12/31/2021,09/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,18.4,18.2,18.9,26.7,26.4,28.3,29.2
Net_Insider_Purchases,,,,,,,
No_of_Employees,126.0,143.0,143.0,149.0,149.0,149.0,115.0
No_of_Institutions,51.0,53.0,56.0,90.0,78.0,65.0,59.0
