AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021
Insider_Ownership,,
Institutional_Ownership,4.9,5.1
Net_Insider_Purchases,,
No_of_Employees,20.0,
No_of_Institutions,11.0,9.0
