AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.6,2.1,2.1,1.9,2.6,2.7,2.0,2.9,2.7
Institutional_Ownership,99.3,,97.9,96.3,98.3,100.0,98.3,96.5,95.6
Net_Insider_Purchases,0.0,57.0,105.0,-95.0,-41.0,-40.0,-79.0,10.0,28.0
No_of_Employees,1050.0,875.0,875.0,750.0,750.0,750.0,750.0,730.0,730.0
No_of_Institutions,302.0,304.0,314.0,301.0,297.0,276.0,280.0,266.0,268.0
