AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.4,3.6,2.5,3.2,3.4,4.1,4.1,2.5,0.9
Institutional_Ownership,98.4,83.3,95.3,91.3,90.9,93.5,82.2,79.0,88.6
Net_Insider_Purchases,-387.0,-757.0,-697.0,-3.0,-2143.0,33.0,1051.0,1056.0,66.0
No_of_Employees,268.0,147.0,147.0,54.0,54.0,54.0,54.0,29.0,29.0
No_of_Institutions,216.0,198.0,188.0,170.0,165.0,145.0,118.0,90.0,88.0
