AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,1.8,1.1,6.2,6.4,0.6,0.4,0.0
Institutional_Ownership,19.7,23.7,28.1,30.2,33.3,38.8,16.5
Net_Insider_Purchases,107.0,70.0,38.0,273.0,242.0,22.0,0.0
No_of_Employees,45.0,45.0,43.0,43.0,43.0,43.0,43.0
No_of_Institutions,30.0,34.0,33.0,34.0,36.0,33.0,21.0
