AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,3.0,2.0,26.3,0.3,0.3,0.8,0.8
Institutional_Ownership,29.9,36.5,38.6,21.2,16.3,9.8,4.5
Net_Insider_Purchases,6223.0,-13257.0,-3250.0,156.0,304.0,13791.0,13791.0
No_of_Employees,812.0,805.0,805.0,370.0,370.0,370.0,
No_of_Institutions,208.0,204.0,205.0,168.0,154.0,106.0,70.0
