AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.9,3.0,2.8,2.5,2.2,0.1,0.1
Institutional_Ownership,27.3,27.9,29.6,35.8,38.2,67.7,69.4
Net_Insider_Purchases,300.0,372.0,956.0,1370.0,755.0,10.0,10.0
No_of_Employees,842.0,997.0,997.0,997.0,1400.0,1400.0,1400.0
No_of_Institutions,85.0,86.0,95.0,99.0,102.0,112.0,115.0
