AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Institutional_Ownership,,99.8,96.7,96.4,80.3,,97.0,95.7,96.1
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,41100.0,39300.0,38330.0,37960.0,16480.0,15730.0,15730.0,15150.0,15150.0
No_of_Institutions,738.0,750.0,751.0,720.0,612.0,582.0,563.0,508.0,517.0
