AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,2.3,1.1,,3.5,4.0,
Institutional_Ownership,1.2,1.4,1.4,1.4,1.6,
Net_Insider_Purchases,78.0,0.0,0.0,201.0,201.0,0.0
No_of_Employees,12.0,13.0,13.0,13.0,18.0,18.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,
