AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2
Institutional_Ownership,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,10900.0,10900.0,11200.0,11200.0,11200.0,11200.0,11300.0,11300.0
No_of_Institutions,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0
