AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022
Insider_Ownership,5.2,20.2
Institutional_Ownership,71.3,87.5
Net_Insider_Purchases,6846.0,26303.0
No_of_Employees,19000.0,
No_of_Institutions,50.0,56.0
