AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,4.1,4.4,0.4,1.1,3.6
Institutional_Ownership,63.0,58.0,58.2,53.1,52.0
Net_Insider_Purchases,474.0,732.0,413.0,-1807.0,-1807.0
No_of_Employees,2400.0,2400.0,2400.0,3100.0,3100.0
No_of_Institutions,160.0,157.0,146.0,147.0,147.0
