AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022,06/30/2021,03/31/2021
Insider_Ownership,,,,
Institutional_Ownership,35.9,36.1,20.2,20.2
Net_Insider_Purchases,,,,
No_of_Employees,1017.0,926.0,691.0,691.0
No_of_Institutions,60.0,60.0,43.0,55.0
