AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,25.2,25.2,25.2
Institutional_Ownership,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,0.0,0.0,0.0
No_of_Institutions,1.0,1.0,1.0
