AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.0,2.8,2.8,0.6,1.8,1.5,1.6,0.5,0.4
Institutional_Ownership,93.3,93.7,94.6,92.9,95.2,95.4,92.9,94.8,96.8
Net_Insider_Purchases,34.0,790.0,1329.0,286.0,213.0,159.0,681.0,775.0,323.0
No_of_Employees,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
No_of_Institutions,321.0,325.0,341.0,338.0,333.0,315.0,310.0,302.0,311.0
